   1.97293401      -1.13907397       0.00000000    
   1.97293401       1.13907397      -0.00000000    
  -0.00000000       0.00000000      0.197293401    
          10          10
   9.18367356E-02   0.00000000       0.00000000    
              (-17.595829788713488,0.0000000000000000)   1.0000000000000000     
     0    -5    17  (   0.392256E-06 ,  -0.710039E-06 )
     1    -5    17  (   0.218132E-06 ,  -0.396087E-06 )
     2    -5    17  (  -0.108093E-05 ,   0.177904E-05 )
     3    -5    17  (  -0.244296E-06 ,  -0.178905E-05 )
     4    -5    17  (   0.161544E-06 ,   0.308236E-06 )
     5    -5    17  (   0.795344E-07 ,   0.254386E-06 )
     6    -5    17  (   0.906778E-07 ,   0.725359E-06 )
    -1    -5    17  (   0.348290E-06 ,  -0.527533E-06 )
     0    -4    17  (  -0.257070E-05 ,  -0.143760E-08 )
     1    -4    17  (  -0.275612E-05 ,   0.160852E-05 )
     2    -4    17  (   0.369048E-05 ,  -0.469501E-06 )
     3    -4    17  (  -0.137512E-05 ,  -0.255904E-06 )
     4    -4    17  (  -0.141125E-05 ,  -0.153162E-05 )
     5    -4    17  (   0.241055E-06 ,   0.318336E-06 )
     6    -4    17  (   0.594268E-07 ,  -0.494870E-06 )
    -2    -4    17  (   0.247403E-06 ,   0.941329E-08 )
    -1    -4    17  (   0.240943E-06 ,  -0.368790E-06 )
     0    -3    17  (  -0.275733E-05 ,   0.552979E-05 )
     1    -3    17  (   0.165819E-04 ,   0.729121E-05 )
     2    -3    17  (  -0.277026E-05 ,  -0.178863E-06 )
     3    -3    17  (   0.196726E-05 ,  -0.565734E-05 )
     4    -3    17  (  -0.367117E-06 ,   0.572176E-06 )
     5    -3    17  (  -0.352172E-06 ,  -0.227466E-05 )
     6    -3    17  (  -0.132421E-06 ,  -0.425581E-07 )
    -3    -3    17  (  -0.701788E-06 ,  -0.160211E-06 )
    -2    -3    17  (  -0.114471E-05 ,   0.133936E-05 )
    -1    -3    17  (  -0.314702E-05 ,   0.159079E-05 )
     0    -2    17  (   0.163587E-04 ,  -0.420024E-04 )
     1    -2    17  (  -0.131256E-04 ,   0.909556E-05 )
     2    -2    17  (   0.942157E-05 ,  -0.288202E-04 )
     3    -2    17  (  -0.613869E-06 ,   0.127954E-04 )
     4    -2    17  (   0.679784E-06 ,  -0.497813E-06 )
     5    -2    17  (  -0.619476E-06 ,   0.226405E-05 )
     6    -2    17  (   0.164529E-07 ,   0.586571E-06 )
    -4    -2    17  (   0.210412E-06 ,   0.185509E-06 )
    -3    -2    17  (  -0.824917E-06 ,  -0.166858E-05 )
    -2    -2    17  (   0.456753E-05 ,   0.906013E-06 )
    -1    -2    17  (   0.107490E-04 ,   0.243153E-04 )
     0    -1    17  (   0.812923E-04 ,  -0.448409E-03 )
     1    -1    17  (  -0.173343E-03 ,   0.576958E-03 )
     2    -1    17  (   0.534380E-04 ,  -0.321333E-04 )
     3    -1    17  (   0.236835E-05 ,  -0.688646E-05 )
     4    -1    17  (  -0.142406E-05 ,  -0.109649E-05 )
     5    -1    17  (   0.375611E-06 ,  -0.393926E-06 )
     6    -1    17  (   0.213016E-06 ,  -0.782042E-06 )
    -5    -1    17  (   0.236648E-06 ,   0.593193E-06 )
    -4    -1    17  (   0.160991E-06 ,   0.605387E-06 )
    -3    -1    17  (  -0.316785E-05 ,  -0.330742E-05 )
    -2    -1    17  (   0.286942E-04 ,  -0.238050E-04 )
    -1    -1    17  (  -0.112088E-03 ,  -0.143148E-04 )
     0     0    18  (   0.608748E-03 ,   0.809536E-04 )
     1     0    18  (  -0.158795E-03 ,   0.754831E-03 )
     2     0    18  (  -0.104611E-04 ,  -0.111362E-03 )
     3     0    18  (   0.561811E-05 ,   0.335491E-06 )
     4     0    18  (   0.131937E-05 ,  -0.343823E-05 )
     5     0    18  (  -0.474728E-07 ,   0.980250E-07 )
    -5     0    18  (  -0.894839E-07 ,  -0.122713E-05 )
    -4     0    18  (   0.302853E-05 ,   0.122214E-05 )
    -3     0    18  (   0.928575E-05 ,   0.606347E-05 )
    -2     0    18  (  -0.458684E-04 ,  -0.392590E-04 )
    -1     0    18  (  -0.183011E-03 ,  -0.626220E-03 )
     0     1    18  (   0.723295E-05 ,  -0.772676E-03 )
     1     1    18  (   0.449784E-04 ,   0.255080E-04 )
     2     1    18  (  -0.873211E-05 ,   0.184572E-04 )
     3     1    18  (   0.107619E-05 ,   0.168381E-05 )
     4     1    18  (  -0.117983E-05 ,   0.298868E-06 )
     5     1    18  (  -0.388378E-06 ,   0.997344E-06 )
    -6     1    18  (  -0.310519E-06 ,  -0.813191E-06 )
    -5     1    18  (  -0.953128E-06 ,  -0.692369E-06 )
    -4     1    18  (   0.314519E-05 ,   0.371263E-05 )
    -3     1    18  (  -0.306921E-04 ,   0.916884E-05 )
    -2     1    18  (   0.200226E-03 ,   0.133158E-04 )
    -1     1    18  (  -0.279324E-03 ,   0.673358E-03 )
     0     2    18  (  -0.351784E-04 ,   0.752053E-04 )
     1     2    18  (  -0.751305E-05 ,  -0.225444E-04 )
     2     2    18  (   0.301579E-06 ,  -0.131993E-06 )
     3     2    18  (   0.132755E-05 ,  -0.313508E-05 )
     4     2    18  (  -0.775169E-08 ,  -0.774263E-06 )
    -6     2    18  (  -0.232674E-06 ,  -0.119855E-06 )
    -5     2    18  (   0.112066E-05 ,   0.275039E-05 )
    -4     2    18  (  -0.397010E-05 ,  -0.136218E-05 )
    -3     2    18  (  -0.148936E-04 ,  -0.815095E-05 )
    -2     2    18  (  -0.432541E-04 ,  -0.426163E-05 )
    -1     2    18  (   0.105823E-03 ,  -0.207769E-04 )
     0     3    18  (   0.411247E-05 ,   0.298410E-05 )
     1     3    18  (   0.981145E-06 ,  -0.549403E-06 )
     2     3    18  (   0.730596E-06 ,   0.338096E-05 )
     3     3    18  (   0.106649E-06 ,   0.795389E-07 )
    -6     3    18  (   0.680491E-06 ,   0.171311E-06 )
    -5     3    18  (   0.178423E-05 ,  -0.220877E-05 )
    -4     3    18  (   0.243082E-05 ,  -0.160281E-05 )
    -3     3    18  (   0.726941E-05 ,  -0.645592E-05 )
    -2     3    18  (  -0.189723E-04 ,   0.858828E-05 )
    -1     3    18  (  -0.658055E-05 ,  -0.112924E-04 )
     0     4    18  (   0.134490E-05 ,   0.308841E-05 )
     1     4    18  (  -0.103746E-05 ,  -0.464194E-06 )
     2     4    18  (  -0.126452E-06 ,   0.653067E-06 )
    -6     4    18  (  -0.247371E-06 ,  -0.106376E-06 )
    -5     4    18  (  -0.104133E-05 ,   0.144918E-06 )
    -4     4    18  (   0.337728E-05 ,  -0.844044E-06 )
    -3     4    18  (   0.179916E-05 ,  -0.132940E-05 )
    -2     4    18  (  -0.282056E-05 ,  -0.420561E-06 )
    -1     4    18  (   0.221037E-05 ,   0.580035E-06 )
     0     5    18  (   0.235355E-07 ,  -0.364344E-06 )
     1     5    18  (  -0.177015E-06 ,  -0.101187E-05 )
    -6     5    18  (  -0.504123E-06 ,   0.676604E-06 )
    -5     5    18  (  -0.186784E-06 ,   0.885140E-06 )
    -4     5    18  (  -0.102639E-05 ,   0.172894E-06 )
    -3     5    18  (   0.172403E-05 ,  -0.261097E-05 )
    -2     5    18  (   0.618624E-06 ,   0.293922E-05 )
    -1     5    18  (  -0.967431E-06 ,  -0.471566E-06 )
    -5     6    18  (  -0.496219E-06 ,   0.733755E-06 )
    -4     6    18  (  -0.109342E-06 ,  -0.221347E-06 )
    -3     6    18  (   0.518179E-06 ,  -0.268894E-07 )
    -2     6    18  (  -0.298891E-06 ,   0.371152E-06 )
    -1     6    18  (  -0.168141E-06 ,  -0.943309E-06 )
     1    -6    18  (  -0.486323E-06 ,   0.782960E-06 )
     2    -6    18  (  -0.125407E-06 ,  -0.198635E-06 )
     3    -6    18  (   0.522654E-06 ,  -0.769917E-07 )
     4    -6    18  (  -0.286991E-06 ,   0.399008E-06 )
     5    -6    18  (  -0.174938E-06 ,  -0.915190E-06 )
     0    -5    18  (  -0.244098E-06 ,   0.894875E-06 )
     1    -5    18  (  -0.101162E-05 ,   0.248269E-06 )
     2    -5    18  (   0.170097E-05 ,  -0.270931E-05 )
     3    -5    18  (   0.641666E-06 ,   0.288121E-05 )
     4    -5    18  (  -0.976853E-06 ,  -0.402733E-06 )
     5    -5    18  (   0.532448E-07 ,  -0.351152E-06 )
     6    -5    18  (  -0.189245E-06 ,  -0.973627E-06 )
    -1    -5    18  (  -0.481257E-06 ,   0.731590E-06 )
     0    -4    18  (   0.307081E-05 ,  -0.117727E-05 )
     1    -4    18  (   0.258477E-05 ,  -0.157936E-05 )
     2    -4    18  (  -0.293554E-05 ,   0.533692E-06 )
     3    -4    18  (   0.159468E-05 ,   0.121071E-06 )
     4    -4    18  (   0.167255E-05 ,   0.287469E-05 )
     5    -4    18  (  -0.106049E-05 ,  -0.395829E-06 )
     6    -4    18  (  -0.148473E-06 ,   0.634366E-06 )
    -2    -4    18  (  -0.235157E-06 ,  -0.112023E-06 )
    -1    -4    18  (  -0.102408E-05 ,   0.241734E-06 )
     0    -3    18  (   0.731430E-05 ,  -0.372907E-05 )
     1    -3    18  (  -0.223342E-04 ,   0.463533E-05 )
     2    -3    18  (  -0.321387E-05 ,  -0.124629E-04 )
     3    -3    18  (   0.365084E-05 ,   0.507521E-05 )
     4    -3    18  (   0.654060E-06 ,  -0.727502E-06 )
     5    -3    18  (   0.759675E-06 ,   0.329334E-05 )
     6    -3    18  (   0.180012E-06 ,   0.713049E-07 )
    -3    -3    18  (   0.622797E-06 ,   0.138823E-06 )
    -2    -3    18  (   0.174511E-05 ,  -0.232638E-05 )
    -1    -3    18  (   0.304426E-05 ,  -0.172280E-05 )
     0    -2    18  (  -0.378368E-04 ,  -0.105560E-04 )
     1    -2    18  (   0.106003E-03 ,   0.402153E-05 )
     2    -2    18  (  -0.398622E-04 ,   0.644434E-04 )
     3    -2    18  (  -0.532462E-05 ,  -0.230020E-04 )
     4    -2    18  (  -0.113168E-06 ,   0.246640E-06 )
     5    -2    18  (   0.133039E-05 ,  -0.311935E-05 )
     6    -2    18  (  -0.305796E-07 ,  -0.749652E-06 )
    -4    -2    18  (  -0.210202E-06 ,  -0.855956E-07 )
    -3    -2    18  (   0.112410E-05 ,   0.275819E-05 )
    -2    -2    18  (  -0.379055E-05 ,  -0.813002E-06 )
    -1    -2    18  (  -0.173800E-04 ,  -0.105479E-04 )
     0    -1    18  (  -0.287159E-03 ,   0.645943E-03 )
     1    -1    18  (   0.149697E-04 ,  -0.785764E-03 )
     2    -1    18  (   0.447994E-04 ,   0.363551E-04 )
     3    -1    18  (  -0.964933E-05 ,   0.171378E-04 )
     4    -1    18  (   0.132674E-05 ,   0.151350E-05 )
     5    -1    18  (  -0.118890E-05 ,   0.290780E-06 )
     6    -1    18  (  -0.397212E-06 ,   0.989955E-06 )
    -5    -1    18  (  -0.299653E-06 ,  -0.821086E-06 )
    -4    -1    18  (  -0.926368E-06 ,  -0.676402E-06 )
    -3    -1    18  (   0.284905E-05 ,   0.348334E-05 )
    -2    -1    18  (  -0.292040E-04 ,   0.819184E-05 )
    -1    -1    18  (   0.199950E-03 ,   0.272857E-04 )
     0     0    19  (  -0.990454E-03 ,  -0.132913E-03 )
     1     0    19  (   0.266234E-03 ,  -0.807275E-03 )
     2     0    19  (   0.286834E-04 ,   0.131830E-03 )
     3     0    19  (  -0.932087E-05 ,  -0.354350E-06 )
     4     0    19  (  -0.195233E-05 ,   0.433297E-05 )
     5     0    19  (  -0.322082E-07 ,  -0.119574E-06 )
    -5     0    19  (  -0.634950E-07 ,   0.130343E-05 )
    -4     0    19  (  -0.310329E-05 ,  -0.226621E-05 )
    -3     0    19  (  -0.120472E-04 ,  -0.572867E-05 )
    -2     0    19  (   0.714527E-04 ,   0.290717E-05 )
    -1     0    19  (   0.250211E-03 ,   0.743738E-03 )
     0     1    19  (   0.837333E-04 ,   0.854554E-03 )
     1     1    19  (  -0.109475E-03 ,  -0.292420E-04 )
     2     1    19  (   0.139777E-04 ,  -0.253068E-04 )
     3     1    19  (  -0.109481E-05 ,  -0.225217E-05 )
     4     1    19  (   0.174584E-05 ,  -0.220433E-06 )
     5     1    19  (   0.530631E-06 ,  -0.115148E-05 )
    -6     1    19  (   0.361431E-06 ,   0.994580E-06 )
    -5     1    19  (   0.148962E-05 ,   0.722285E-06 )
    -4     1    19  (  -0.283786E-05 ,  -0.355021E-05 )
    -3     1    19  (   0.293468E-04 ,   0.380694E-05 )
    -2     1    19  (  -0.250628E-03 ,  -0.263602E-04 )
    -1     1    19  (   0.391079E-03 ,  -0.741568E-03 )
     0     2    19  (   0.574854E-04 ,  -0.956769E-04 )
     1     2    19  (   0.109516E-04 ,   0.297579E-04 )
     2     2    19  (  -0.367009E-06 ,   0.254999E-06 )
     3     2    19  (  -0.184113E-05 ,   0.371910E-05 )
     4     2    19  (   0.234019E-07 ,   0.911623E-06 )
    -6     2    19  (   0.229973E-06 ,   0.791008E-08 )
    -5     2    19  (  -0.133548E-05 ,  -0.357269E-05 )
    -4     2    19  (   0.359951E-05 ,   0.100007E-05 )
    -3     2    19  (   0.208958E-04 ,  -0.187168E-05 )
    -2     2    19  (   0.529656E-04 ,   0.430089E-04 )
    -1     2    19  (  -0.163880E-03 ,   0.467047E-05 )
     0     3    19  (  -0.786481E-05 ,  -0.315051E-05 )
     1     3    19  (  -0.121690E-05 ,   0.984624E-06 )
     2     3    19  (  -0.101826E-05 ,  -0.408286E-05 )
     3     3    19  (  -0.154441E-06 ,  -0.977361E-07 )
    -6     3    19  (  -0.628448E-06 ,  -0.141593E-06 )
    -5     3    19  (  -0.219443E-05 ,   0.298588E-05 )
    -4     3    19  (  -0.267749E-05 ,   0.157920E-05 )
    -3     3    19  (  -0.101989E-04 ,   0.382390E-05 )
    -2     3    19  (   0.242121E-04 ,  -0.162880E-04 )
    -1     3    19  (   0.939773E-05 ,   0.211867E-04 )
     0     4    19  (  -0.159202E-05 ,  -0.416185E-05 )
     1     4    19  (   0.161608E-05 ,   0.523200E-06 )
     2     4    19  (   0.194484E-06 ,  -0.770512E-06 )
    -6     4    19  (   0.250351E-06 ,   0.207827E-06 )
    -5     4    19  (   0.159278E-05 ,  -0.413310E-07 )
    -4     4    19  (  -0.365291E-05 ,   0.194711E-05 )
    -3     4    19  (  -0.203120E-05 ,   0.118162E-05 )
    -2     4    19  (   0.253107E-05 ,  -0.283840E-09 )
    -1     4    19  (  -0.228552E-05 ,  -0.112862E-06 )
     0     5    19  (  -0.118639E-06 ,   0.386933E-06 )
     1     5    19  (   0.259506E-06 ,   0.119998E-05 )
    -6     5    19  (   0.603615E-06 ,  -0.844675E-06 )
    -5     5    19  (   0.100448E-06 ,  -0.989482E-06 )
    -4     5    19  (   0.158780E-05 ,  -0.418437E-07 )
    -3     5    19  (  -0.215306E-05 ,   0.331426E-05 )
    -2     5    19  (  -0.919968E-06 ,  -0.373913E-05 )
    -1     5    19  (   0.154688E-05 ,   0.543387E-06 )
    -5     6    19  (   0.602041E-06 ,  -0.896544E-06 )
    -4     6    19  (   0.123722E-06 ,   0.344910E-06 )
    -3     6    19  (  -0.519114E-06 ,   0.390618E-07 )
    -2     6    19  (   0.324817E-06 ,  -0.501750E-06 )
    -1     6    19  (   0.256501E-06 ,   0.113007E-05 )
     1    -6    19  (   0.598612E-06 ,  -0.939957E-06 )
     2    -6    19  (   0.119169E-06 ,   0.327114E-06 )
     3    -6    19  (  -0.519905E-06 ,   0.659992E-07 )
     4    -6    19  (   0.331188E-06 ,  -0.519275E-06 )
     5    -6    19  (   0.254435E-06 ,   0.110450E-05 )
     0    -5    19  (   0.134699E-06 ,  -0.992195E-06 )
     1    -5    19  (   0.157620E-05 ,  -0.126364E-06 )
     2    -5    19  (  -0.214356E-05 ,   0.339724E-05 )
     3    -5    19  (  -0.927936E-06 ,  -0.368899E-05 )
     4    -5    19  (   0.155905E-05 ,   0.459643E-06 )
     5    -5    19  (  -0.130794E-06 ,   0.389442E-06 )
     6    -5    19  (   0.265447E-06 ,   0.116338E-05 )
    -1    -5    19  (   0.585387E-06 ,  -0.895995E-06 )
     0    -4    19  (  -0.344371E-05 ,   0.219346E-05 )
     1    -4    19  (  -0.246012E-05 ,   0.131978E-05 )
     2    -4    19  (   0.256557E-05 ,  -0.482761E-06 )
     3    -4    19  (  -0.193811E-05 ,   0.147600E-06 )
     4    -4    19  (  -0.182685E-05 ,  -0.399036E-05 )
     5    -4    19  (   0.163897E-05 ,   0.440962E-06 )
     6    -4    19  (   0.227745E-06 ,  -0.750742E-06 )
    -2    -4    19  (   0.226259E-06 ,   0.213972E-06 )
    -1    -4    19  (   0.157561E-05 ,  -0.146138E-06 )
     0    -3    19  (  -0.104387E-04 ,   0.229661E-05 )
     1    -3    19  (   0.259338E-04 ,  -0.138571E-04 )
     2    -3    19  (   0.789045E-05 ,   0.216444E-04 )
     3    -3    19  (  -0.754788E-05 ,  -0.424321E-05 )
     4    -3    19  (  -0.107048E-05 ,   0.102657E-05 )
     5    -3    19  (  -0.104150E-05 ,  -0.400770E-05 )
     6    -3    19  (  -0.226499E-06 ,  -0.100178E-06 )
    -3    -3    19  (  -0.566944E-06 ,  -0.119520E-06 )
    -2    -3    19  (  -0.216506E-05 ,   0.308025E-05 )
    -1    -3    19  (  -0.299655E-05 ,   0.160449E-05 )
     0    -2    19  (   0.517567E-04 ,   0.472363E-04 )
     1    -2    19  (  -0.165048E-03 ,  -0.118130E-04 )
     2    -2    19  (   0.590958E-04 ,  -0.881571E-04 )
     3    -2    19  (   0.990522E-05 ,   0.298301E-04 )
     4    -2    19  (  -0.108617E-07 ,   0.760106E-07 )
     5    -2    19  (  -0.184861E-05 ,   0.370991E-05 )
     6    -2    19  (   0.381606E-07 ,   0.890158E-06 )
    -4    -2    19  (   0.213378E-06 ,  -0.193200E-07 )
    -3    -2    19  (  -0.132518E-05 ,  -0.357611E-05 )
    -2    -2    19  (   0.338773E-05 ,   0.732114E-06 )
    -1    -2    19  (   0.221961E-04 ,  -0.520270E-06 )
     0    -1    19  (   0.392808E-03 ,  -0.722085E-03 )
     1    -1    19  (   0.828351E-04 ,   0.863561E-03 )
     2    -1    19  (  -0.109483E-03 ,  -0.363633E-04 )
     3    -1    19  (   0.144336E-04 ,  -0.244704E-04 )
     4    -1    19  (  -0.127526E-05 ,  -0.210348E-05 )
     5    -1    19  (   0.175523E-05 ,  -0.213357E-06 )
     6    -1    19  (   0.542031E-06 ,  -0.114232E-05 )
    -5    -1    19  (   0.347806E-06 ,   0.100396E-05 )
    -4    -1    19  (   0.146380E-05 ,   0.709126E-06 )
    -3    -1    19  (  -0.263125E-05 ,  -0.338345E-05 )
    -2    -1    19  (   0.286378E-04 ,   0.442750E-05 )
    -1    -1    19  (  -0.251294E-03 ,  -0.357124E-04 )
     0     0    20  (   0.108796E-02 ,   0.146392E-03 )
     1     0    20  (  -0.303334E-03 ,   0.780078E-03 )
     2     0    20  (  -0.396254E-04 ,  -0.138572E-03 )
     3     0    20  (   0.111487E-04 ,   0.128728E-06 )
     4     0    20  (   0.237426E-05 ,  -0.492544E-05 )
     5     0    20  (   0.829056E-07 ,   0.800407E-07 )
    -5     0    20  (   0.154071E-06 ,  -0.129431E-05 )
    -4     0    20  (   0.309673E-05 ,   0.305358E-05 )
    -3     0    20  (   0.132833E-04 ,   0.540870E-05 )
    -2     0    20  (  -0.857474E-04 ,   0.199100E-04 )
    -1     0    20  (  -0.267416E-03 ,  -0.749058E-03 )
     0     1    20  (  -0.126619E-03 ,  -0.836952E-03 )
     1     1    20  (   0.143561E-03 ,   0.294848E-04 )
     2     1    20  (  -0.166896E-04 ,   0.289623E-04 )
     3     1    20  (   0.111398E-05 ,   0.285838E-05 )
     4     1    20  (  -0.203938E-05 ,   0.172187E-06 )
     5     1    20  (  -0.619621E-06 ,   0.123376E-05 )
    -6     1    20  (  -0.388751E-06 ,  -0.111107E-05 )
    -5     1    20  (  -0.176062E-05 ,  -0.710684E-06 )
    -4     1    20  (   0.259020E-05 ,   0.318557E-05 )
    -3     1    20  (  -0.268954E-04 ,  -0.132474E-04 )
    -2     1    20  (   0.269668E-03 ,   0.348006E-04 )
    -1     1    20  (  -0.425262E-03 ,   0.719746E-03 )
     0     2    20  (  -0.692971E-04 ,   0.104571E-03 )
     1     2    20  (  -0.128145E-04 ,  -0.333726E-04 )
     2     2    20  (   0.118586E-06 ,  -0.409814E-06 )
     3     2    20  (   0.212803E-05 ,  -0.399989E-05 )
     4     2    20  (  -0.272734E-07 ,  -0.100772E-05 )
    -6     2    20  (  -0.222012E-06 ,   0.955225E-07 )
    -5     2    20  (   0.142599E-05 ,   0.406812E-05 )
    -4     2    20  (  -0.353739E-05 ,  -0.659672E-06 )
    -3     2    20  (  -0.247362E-04 ,   0.886796E-05 )
    -2     2    20  (  -0.560290E-04 ,  -0.666630E-04 )
    -1     2    20  (   0.191902E-03 ,   0.638830E-05 )
     0     3    20  (   0.980352E-05 ,   0.311689E-05 )
     1     3    20  (   0.148298E-05 ,  -0.147364E-05 )
     2     3    20  (   0.116369E-05 ,   0.443191E-05 )
     3     3    20  (   0.189255E-06 ,   0.111747E-06 )
    -6     3    20  (   0.588815E-06 ,   0.113482E-06 )
    -5     3    20  (   0.239320E-05 ,  -0.347516E-05 )
    -4     3    20  (   0.292709E-05 ,  -0.139067E-05 )
    -3     3    20  (   0.115662E-04 ,  -0.161055E-05 )
    -2     3    20  (  -0.270900E-04 ,   0.209744E-04 )
    -1     3    20  (  -0.107238E-04 ,  -0.273039E-04 )
     0     4    20  (   0.170745E-05 ,   0.490291E-05 )
     1     4    20  (  -0.192389E-05 ,  -0.545850E-06 )
     2     4    20  (  -0.240434E-06 ,   0.851643E-06 )
    -6     4    20  (  -0.250428E-06 ,  -0.291597E-06 )
    -5     4    20  (  -0.187582E-05 ,  -0.284600E-07 )
    -4     4    20  (   0.374821E-05 ,  -0.279353E-05 )
    -3     4    20  (   0.226156E-05 ,  -0.898711E-06 )
    -2     4    20  (  -0.253511E-05 ,   0.328895E-06 )
    -1     4    20  (   0.239712E-05 ,  -0.409610E-06 )
     0     5    20  (   0.165153E-06 ,  -0.355564E-06 )
     1     5    20  (  -0.310344E-06 ,  -0.130775E-05 )
    -6     5    20  (  -0.658643E-06 ,   0.955078E-06 )
    -5     5    20  (  -0.530601E-07 ,   0.101285E-05 )
    -4     5    20  (  -0.188322E-05 ,  -0.590913E-07 )
    -3     5    20  (   0.237063E-05 ,  -0.372383E-05 )
    -2     5    20  (   0.108661E-05 ,   0.420111E-05 )
    -1     5    20  (  -0.185983E-05 ,  -0.574566E-06 )
    -5     6    20  (  -0.663664E-06 ,   0.998504E-06 )
    -4     6    20  (  -0.131552E-06 ,  -0.443249E-06 )
    -3     6    20  (   0.517112E-06 ,  -0.493901E-07 )
    -2     6    20  (  -0.334981E-06 ,   0.604974E-06 )
    -1     6    20  (  -0.316295E-06 ,  -0.123940E-05 )
     1    -6    20  (  -0.667312E-06 ,   0.103570E-05 )
     2    -6    20  (  -0.106150E-06 ,  -0.431671E-06 )
     3    -6    20  (   0.514015E-06 ,  -0.531548E-07 )
     4    -6    20  (  -0.359406E-06 ,   0.610647E-06 )
     5    -6    20  (  -0.305515E-06 ,  -0.121658E-05 )
     0    -5    20  (  -0.625089E-07 ,   0.100533E-05 )
     1    -5    20  (  -0.187584E-05 ,   0.366042E-07 )
     2    -5    20  (   0.237197E-05 ,  -0.379578E-05 )
     3    -5    20  (   0.108352E-05 ,   0.415601E-05 )
     4    -5    20  (  -0.187504E-05 ,  -0.475107E-06 )
     5    -5    20  (   0.160291E-06 ,  -0.375441E-06 )
     6    -5    20  (  -0.310372E-06 ,  -0.127254E-05 )
    -1    -5    20  (  -0.646644E-06 ,   0.100300E-05 )
     0    -4    20  (   0.363441E-05 ,  -0.295981E-05 )
     1    -4    20  (   0.234847E-05 ,  -0.925523E-06 )
     2    -4    20  (  -0.249251E-05 ,   0.356552E-06 )
     3    -4    20  (   0.230625E-05 ,  -0.476369E-06 )
     4    -4    20  (   0.185181E-05 ,   0.476994E-05 )
     5    -4    20  (  -0.194743E-05 ,  -0.450059E-06 )
     6    -4    20  (  -0.283170E-06 ,   0.829152E-06 )
    -2    -4    20  (  -0.214056E-06 ,  -0.300831E-06 )
    -1    -4    20  (  -0.185946E-05 ,   0.860732E-07 )
     0    -3    20  (   0.119665E-04 ,  -0.124251E-05 )
     1    -3    20  (  -0.272279E-04 ,   0.199925E-04 )
     2    -3    20  (  -0.110044E-04 ,  -0.270934E-04 )
     3    -3    20  (   0.964631E-05 ,   0.324941E-05 )
     4    -3    20  (   0.150819E-05 ,  -0.138076E-05 )
     5    -3    20  (   0.118233E-05 ,   0.436743E-05 )
     6    -3    20  (   0.257552E-06 ,   0.124000E-06 )
    -3    -3    20  (   0.525697E-06 ,   0.103035E-06 )
    -2    -3    20  (   0.237254E-05 ,  -0.355030E-05 )
    -1    -3    20  (   0.296390E-05 ,  -0.131961E-05 )
     0    -2    20  (  -0.586901E-04 ,  -0.688624E-04 )
     1    -2    20  (   0.193953E-03 ,   0.152162E-04 )
     2    -2    20  (  -0.680921E-04 ,   0.100187E-03 )
     3    -2    20  (  -0.128731E-04 ,  -0.330908E-04 )
     4    -2    20  (  -0.175299E-06 ,  -0.422067E-06 )
     5    -2    20  (   0.213945E-05 ,  -0.399723E-05 )
     6    -2    20  (  -0.340840E-07 ,  -0.988153E-06 )
    -4    -2    20  (  -0.212107E-06 ,   0.116287E-06 )
    -3    -2    20  (   0.140448E-05 ,   0.406787E-05 )
    -2    -2    20  (  -0.330008E-05 ,  -0.663569E-06 )
    -1    -2    20  (  -0.248778E-04 ,   0.849752E-05 )
     0    -1    20  (  -0.421514E-03 ,   0.707445E-03 )
     1    -1    20  (  -0.131874E-03 ,  -0.842214E-03 )
     2    -1    20  (   0.143926E-03 ,   0.331887E-04 )
     3    -1    20  (  -0.167050E-04 ,   0.285939E-04 )
     4    -1    20  (   0.122629E-05 ,   0.272860E-05 )
     5    -1    20  (  -0.204890E-05 ,   0.165916E-06 )
     6    -1    20  (  -0.632795E-06 ,   0.122251E-05 )
    -5    -1    20  (  -0.372739E-06 ,  -0.112209E-05 )
    -4    -1    20  (  -0.173651E-05 ,  -0.700479E-06 )
    -3    -1    20  (   0.247078E-05 ,   0.307835E-05 )
    -2    -1    20  (  -0.269246E-04 ,  -0.135179E-04 )
    -1    -1    20  (   0.270965E-03 ,   0.398901E-04 )
     0     0    21  (  -0.100478E-02 ,  -0.135357E-03 )
     1     0    21  (   0.291006E-03 ,  -0.698963E-03 )
     2     0    21  (   0.440320E-04 ,   0.133560E-03 )
     3     0    21  (  -0.113063E-04 ,   0.261422E-06 )
     4     0    21  (  -0.253873E-05 ,   0.515593E-05 )
     5     0    21  (  -0.112515E-06 ,  -0.197967E-08 )
    -5     0    21  (  -0.191895E-06 ,   0.121382E-05 )
    -4     0    21  (  -0.297757E-05 ,  -0.351084E-05 )
    -3     0    21  (  -0.130145E-04 ,  -0.502894E-05 )
    -2     0    21  (   0.901710E-04 ,  -0.311471E-04 )
    -1     0    21  (   0.250784E-03 ,   0.679468E-03 )
     0     1    21  (   0.134881E-03 ,   0.752383E-03 )
     1     1    21  (  -0.152550E-03 ,  -0.271100E-04 )
     2     1    21  (   0.170740E-04 ,  -0.295626E-04 )
     3     1    21  (  -0.108061E-05 ,  -0.335212E-05 )
     4     1    21  (   0.206954E-05 ,  -0.153941E-06 )
     5     1    21  (   0.646226E-06 ,  -0.123348E-05 )
    -6     1    21  (   0.386001E-06 ,   0.114879E-05 )
    -5     1    21  (   0.176268E-05 ,   0.659557E-06 )
    -4     1    21  (  -0.234941E-05 ,  -0.272768E-05 )
    -3     1    21  (   0.234911E-04 ,   0.190042E-04 )
